research_id,university,title,matched_terms,selected
http://hdl.handle.net/10754/688033,KAUST,Generalized fractional Wentzel–Kramers–Brillouin approximation for electron tunnelling across rough metal interface,,False
http://hdl.handle.net/10754/682058,KAUST,Energy Loss for Droplets Bouncing Off Superhydrophobic Surfaces,,False
http://hdl.handle.net/10754/688030,KAUST,Detecting Thermally-Induced Spinodal Decomposition with Picosecond Ultrasonics in Cast Austenitic Stainless Steels,,False
http://hdl.handle.net/10754/687928,KAUST,Highly Selective Photoelectroreduction of Carbon Dioxide to Ethanol over Graphene/Silicon Carbide Composites.,,False
http://hdl.handle.net/10754/688029,KAUST,Constructing Active B-N Sites in Carbon Nanosheets for High-Capacity and Fast Charging Toward Potassium Ion Storage,,False
http://hdl.handle.net/10754/688017,KAUST,Visualization of domain structure and piezoelectric energy harvesting in a ferroelectric metal-ligand cage.,,False
http://hdl.handle.net/10754/688016,KAUST,"An ordered, self-assembled nanocomposite with efficient electronic and ionic transport.",,False
http://hdl.handle.net/10754/688011,KAUST,Weak Solvent–Solvent Interaction Enables High Stability of Battery Electrolyte,,False
http://hdl.handle.net/10754/688008,KAUST,Laser-based sensing in the long-wavelength mid-infrared: chemical kinetics and environmental monitoring applications,,False
http://hdl.handle.net/10754/687931,KAUST,Expanding the genotype-phenotype landscape of PDE10A-associated movement disorders,,False
http://hdl.handle.net/10754/687827,KAUST,18.73% efficient and stable inverted organic photovoltaics featuring a hybrid hole-extraction layer.,,False
http://hdl.handle.net/10754/687826,KAUST,Blend membranes comprising polyetherimide and polyvinyl acetate with improved methane enrichment performance.,,False
http://hdl.handle.net/10754/687817,KAUST,Improved quantitative evaluation of the fouling potential in spacer-filled membrane filtration channels through a biofouling index based on the relative pressure drop,,False
http://hdl.handle.net/10754/687813,KAUST,Assessment of the interfacial properties of various mineral/hydrogen/water systems,,False
http://hdl.handle.net/10754/687809,KAUST,Metal impregnated activated carbon as cost-effective and scalable catalysts for amine-based CO2capture,,False
http://hdl.handle.net/10754/687808,KAUST,Gravity-Driven Membrane as seawater desalination pretreatment: Understanding the role of membrane biofilm on water production and AOC removal,,False
http://hdl.handle.net/10754/685211,KAUST,An energy-stable Smoothed Particle Hydrodynamics discretization of the Navier-Stokes-Cahn-Hilliard model for incompressible two-phase flows,,False
http://hdl.handle.net/10754/687716,KAUST,Twisty C-TiO2/PCN S-Scheme Heterojunction with Enhanced n→π * Electronic Excitation for Promoted Piezo-Photocatalytic Effect,,False
http://hdl.handle.net/10754/687715,KAUST,Transdermal and lateral effective diffusivities for drug transport in stratum corneum from a microscopic anisotropic diffusion model.,,False
http://hdl.handle.net/10754/687713,KAUST,From disposal problem to valuable product: the route of sewage sludge as an adsorbent for congo red removal,,False
http://hdl.handle.net/10754/687712,KAUST,Pressure effects on soot formation and evolution in turbulent jet flames,,False
http://hdl.handle.net/10754/687692,KAUST,High-Temporal-Resolution Characterization Reveals Outstanding Random Telegraph Noise and the Origin of Dielectric Breakdown in h-BN Memristors,neural networks,True
http://hdl.handle.net/10754/687690,KAUST,Hydrothermally synthesized highly efficient binary silver strontium sulfide (AgSrS) for high-performance supercapattery applications,,False
http://hdl.handle.net/10754/687689,KAUST,Status and prospects of MXene-based nanoelectronic devices,,False
http://hdl.handle.net/10754/687688,KAUST,A CO2-recognition metal-organic framework membrane for continuous carbon capture,,False
http://hdl.handle.net/10754/687687,KAUST,W2N-MXene composite anode catalyst for efficient microbial fuel cells using domestic wastewater,,False
http://hdl.handle.net/10754/687684,KAUST,"An energy stable, conservative and bounds-preserving numerical method for thermodynamically consistent modeling of incompressible two-phase flow in porous media with rock compressibility",,False
http://hdl.handle.net/10754/687683,KAUST,A zeolite-like Metal-Organic Framework Based Membrane for Reverse Selective Hydrogen Separation and Butane Isomers Sieving,,False
http://hdl.handle.net/10754/687627,KAUST,PlantACT! - how to tackle the climate crisis.,,False
http://hdl.handle.net/10754/687575,KAUST,Challenges associated with cellulose composite material: Facet engineering and prospective.,,False
http://hdl.handle.net/10754/687573,KAUST,A 19% efficient and stable organic photovoltaic device enabled by a guest nonfullerene acceptor with fibril-like morphology,,False
http://hdl.handle.net/10754/687571,KAUST,Alkyl borane-mediated metal-free ring-opening (co)polymerizations of oxygenated monomers,,False
http://hdl.handle.net/10754/687557,KAUST,Kinetic study of plasma assisted oxidation of H2 for an undiluted rich mixture,,False
http://hdl.handle.net/10754/687554,KAUST,Future global streamflow declines are probably more severe than previously estimated,,False
http://hdl.handle.net/10754/687484,KAUST,Elucidation of the alternating copolymerization mechanism of epoxides or aziridines with cyclic anhydrides in the presence of halide salts,,False
http://hdl.handle.net/10754/687546,KAUST,Poly(aryl ether ketone) hollow fibers preparation with acid resistant spinnerets,,False
http://hdl.handle.net/10754/687540,KAUST,On the combined effects of compositional inhomogeneity and ammonia addition to turbulent flames of ethylene,,False
http://hdl.handle.net/10754/687539,KAUST,Unveiling the origin of high-efficiency charge transport effect of C3N5/C3N4 homojunction for activating peroxymonosulfate to degrade atrazine under visible light,,False
http://hdl.handle.net/10754/687492,KAUST,Tearing a neo-Hookean sheet. Part II: asymptotic analysis for crack tip fields,,False
http://hdl.handle.net/10754/687490,KAUST,The temperature dependence of microbial community respiration is amplified by changes in species interactions.,,False
http://hdl.handle.net/10754/687487,KAUST,Boosting Hydroxyl Radical Yield via Synergistic Activation of Electrogenerated HOCl/H2O2 in Electro-Fenton-like Degradation of Contaminants under Chloride Conditions.,,False
http://hdl.handle.net/10754/687485,KAUST,Computational assessment of the effects of pre-chamber and piston geometries on the combustion characteristics of an optical pre-chamber engine,,False
http://hdl.handle.net/10754/687483,KAUST,Iron Single-Atom Catalysts on MXenes for Ultrasensitive Monitoring of Adrenal Tumor Markers and Cellular Dopamine,,False
http://hdl.handle.net/10754/687481,KAUST,"Numerical simulation of turbulent, plane parallel Couette-Poiseuille flow",,False
http://hdl.handle.net/10754/687477,KAUST,Analysis of energy flows and emission characteristics of conventional diesel and isobaric combustion in an optical engine with laser diagnostics,,False
http://hdl.handle.net/10754/687462,KAUST,Nanoscale observation of electro-synaptic response,,False
http://hdl.handle.net/10754/687443,KAUST,Translating single-cell genomics into cell types,,False
http://hdl.handle.net/10754/687377,KAUST,"Highly Scalable, Flexible, and Frequency Reconfigurable Millimeter-Wave Absorber by Screen Printing VO2 Switch Array onto Large Area Metasurfaces",internet of things,True
http://hdl.handle.net/10754/687369,KAUST,Molecular Simulation Study of Montmorillonite in Contact with Ethanol,,False
http://hdl.handle.net/10754/687353,KAUST,Double-Cable Conjugated Polymers Based on Simple Non-Fused Electron Acceptors for Single-Component Organic Solar Cells,,False
http://hdl.handle.net/10754/687343,KAUST,Hyperaging-induced H2-selective thin-film composite membranes with enhanced submicroporosity toward green hydrogen supply,,False
http://hdl.handle.net/10754/687340,KAUST,"Ruthenium-Catalyzed Regioselective 1,2-Hydrosilylation of N-Heteroarenes",,False
http://hdl.handle.net/10754/687301,KAUST,Electrically switchable anisotropic polariton propagation in a ferroelectric van der Waals semiconductor.,,False
http://hdl.handle.net/10754/687300,KAUST,Artificial intelligence-aided preparation of perovskite SrFexZr1-xO3-δ catalysts for ozonation degradation of organic pollutant concentrated water after membrane treatment.,artificial intelligence,True
http://hdl.handle.net/10754/687298,KAUST,Leveraging Pd(100)/SnO2 interfaces for highly efficient electrochemical formic acid oxidation†,,False
http://hdl.handle.net/10754/687294,KAUST,Ultra-Productive Upcycling CO2 into Polycarbonate Polyols via Borinane-Based Bifunctional Organocatalysts,,False
http://hdl.handle.net/10754/687293,KAUST,Highly efficient Vanadium Nitride based metasurface absorber/emitter for solar-thermophotovoltaic system,,False
http://hdl.handle.net/10754/687255,KAUST,Kinetic Study for Plasma Assisted Cracking of NH3: Approaches and Challenges,,False
http://hdl.handle.net/10754/665128,KAUST,WEAK ERROR RATES FOR OPTION PRICING UNDER LINEAR ROUGH VOLATILITY,,False
http://hdl.handle.net/10754/687243,KAUST,Fish-mediated nutrient flows from macroalgae habitats to coral reefs in the Red Sea,,False
http://hdl.handle.net/10754/687236,KAUST,A PDROD model of reinforced concrete based on peridynamics and rod elements,,False
http://hdl.handle.net/10754/687234,KAUST,Institution of Metal–Organic Frameworks as a Highly Sensitive and Selective Layer In-Field Integrated Soil-Moisture Capacitive Sensor,,False
http://hdl.handle.net/10754/687233,KAUST,Chemistry of nitrogen-containing polycyclic aromatic formation under combustion conditions,,False
http://hdl.handle.net/10754/687177,KAUST,Laser Absorption,,False
http://hdl.handle.net/10754/687172,KAUST,Fully Sprayed Metal Oxide Transistors Utilizing Ti3C2Tx MXene Contacts,,False
http://hdl.handle.net/10754/687170,KAUST,Response of one-dimensional ionised layer to oscillatory electric fields,,False
http://hdl.handle.net/10754/687168,KAUST,Controlled Manufacture of Heterogeneous Catalysts for the Hydrogenation of CO2 via Steam Pyrolysis of Different Metal–Organic Frameworks,,False
http://hdl.handle.net/10754/687157,KAUST,Controlling the fluorescence performance of AIE polymers by controlling the polymer microstructure,,False
http://hdl.handle.net/10754/687152,KAUST,MYB12 is part of a feedback loop regulating cell division orientation in the root meristem vasculature,,False
http://hdl.handle.net/10754/687131,KAUST,Facile Biological-Based Synthesis of Size-Controlled Palladium Nanoclusters Anchored on the Surface of Geobacter sulfurreducens and Their Application in Electrocatalysis,,False
http://hdl.handle.net/10754/687130,KAUST,Vertically Stacked Nanosheet FET: Charge-Trapping Memory and Synapse With Linear Weight Adjustability for Neuromorphic Computing Applications,neural networks,True
http://hdl.handle.net/10754/687123,KAUST,Hole-Transporting Self-Assembled Monolayer Enables Efficient Single-Crystal Perovskite Solar Cells with Enhanced Stability,,False
http://hdl.handle.net/10754/687122,KAUST,Fluorinated Covalent Organic Framework as a Positive Tribo-Material for High-Performance Triboelectric Nanogenerators,,False
http://hdl.handle.net/10754/687121,KAUST,Energy- and carbon-efficient CO2/CO electrolysis to multicarbon products via asymmetric ion migration–adsorption,,False
http://hdl.handle.net/10754/687114,KAUST,Energy landscape analysis for two-phase multi-component NVT flash systems by using ETD type high-index saddle dynamics,,False
http://hdl.handle.net/10754/687111,KAUST,Advanced Material Design and Engineering for Water-Based Evaporative Cooling,,False
http://hdl.handle.net/10754/687106,KAUST,Membrane-based nanoconfined heterogeneous catalysis for water purification: A critical review✰,,False
http://hdl.handle.net/10754/687056,KAUST,Dynamic Chiral Metasurfaces for Broadband Phase-Gradient Holographic Displays,,False
http://hdl.handle.net/10754/687055,KAUST,Effect of heating rate on the kinetics of gibbsite calcination,,False
http://hdl.handle.net/10754/687017,KAUST,"Review on Microemulsions for Conformance Improvement Technology: Fundamentals, Design Considerations, and Perspectives",,False
http://hdl.handle.net/10754/687009,KAUST,Ultrafiltration membranes prepared via mixed solvent phase separation with enhanced performance for produced water treatment,,False
http://hdl.handle.net/10754/687007,KAUST,A fast method to infer Nuclear Magnetic Resonance based effective porosity in carbonate rocks using machine learning techniques,machine learning; neural networks; random forest,True
http://hdl.handle.net/10754/687002,KAUST,n-Type Organic Electrochemical Transistors with High Transconductance and Stability,,False
http://hdl.handle.net/10754/686999,KAUST,Green Electrospinning of Biodegradable Cellulose Acetate Nanofibrous Membranes with Tunable Porosity,,False
http://hdl.handle.net/10754/686988,KAUST,3D printing of single-atom catalysts,,False
http://hdl.handle.net/10754/686983,KAUST,Genomic evidence for contrasting patterns of host-associated genetic differentiation across shared host-plant species in leaf- and bud-galling sawflies,,False
http://hdl.handle.net/10754/686979,KAUST,"Next-generation ultrafiltration membranes: A review of material design, properties, recent progress, and challenges",,False
http://hdl.handle.net/10754/686929,KAUST,Ultraviolet–Visible Multifunctional Vortex Metaplates by Breaking Conventional Rotational Symmetry,,False
http://hdl.handle.net/10754/686899,KAUST,Realization of highly efficient trifocal metalens architecture with the blend of Pancharatnam-Berry and propagation phase effect,,False
http://hdl.handle.net/10754/686848,KAUST,Cool flame product characterization from the low-temperature oxidation of n-dodecane,,False
http://hdl.handle.net/10754/678908,KAUST,The Arabidopsis D27-LIKE1 is a cis/cis/trans-β-carotene Isomerase that Contributes to Strigolactone Biosynthesis and Negatively Impacts Abscisic Acid Level,,False
http://hdl.handle.net/10754/686841,KAUST,"TG-DSC and TG-FTIR analysis of heavy fuel oil and vacuum residual oil pyrolysis and combustion: characterization, kinetics, and evolved gas analysis",,False
http://hdl.handle.net/10754/686801,KAUST,Ion-Selective Separation Using MXene-Based Membranes: A Review,,False
http://hdl.handle.net/10754/686782,KAUST,Tight asymptotics of clique-chromatic numbers of dense random graphs,,False
http://hdl.handle.net/10754/686750,KAUST,Leaching in Specific Facets of ZIF-67 and ZIF-L Zeolitic Imidazolate Frameworks During the CO2 Cycloaddition with Epichlorohydrin,,False
http://hdl.handle.net/10754/691067,KAUST,Covalent scrambling in porous polyarylthioethers through a stepwise SNAr for tunable bandgap and porosity.,,False
http://hdl.handle.net/10754/691084,KAUST,A Surface Integral Equation-Based Sub-Structure Characteristic Mode Analysis Method for Printed Circuit Structures,,False
http://hdl.handle.net/10754/691080,KAUST,Logic Locking for Hardware Security Using Voltage-Gated Spin-orbit Torque Magnetic Tunnel Junction,,False
http://hdl.handle.net/10754/691075,KAUST,Bitwise Logical Operations in VCMA-MRAM,,False
http://hdl.handle.net/10754/691074,KAUST,Modeling of Sneaky Hardware Trojan Using Spin-orbit Torque Assisted Magnetic Tunnel Junction for High Speed Digital Circuits,,False
http://hdl.handle.net/10754/691047,KAUST,Mapping Methanol-to-Gasoline Process Over Zeolite Beta.,,False
http://hdl.handle.net/10754/691046,KAUST,Functional hierarchy of PCNA-interacting motifs in DNA processing enzymes,,False
http://hdl.handle.net/10754/691045,KAUST,Novel Use of a Ferric Salt to Enhance Mainstream Nitrogen Removal from Anaerobically Pretreated Wastewater,,False
http://hdl.handle.net/10754/691039,KAUST,"Low Dimensional, Metal-Free, Hydrazinium Halide Perovskite-Related Single Crystals and Their Use as X-Ray Detectors",,False
http://hdl.handle.net/10754/690979,KAUST,"How We Express Ourselves Freely: Censorship, Self-censorship, and Anti-censorship on a Chinese Social Media",,False
http://hdl.handle.net/10754/690978,KAUST,A Parallel Adaptive Finite Element Method for Modeling a Deformable Droplet Travelling in Air,,False
http://hdl.handle.net/10754/690858,KAUST,Rigorous Analysis of Induced Electrical Field in Human Tissues for Body Centric Wireless Communication,,False
http://hdl.handle.net/10754/690857,KAUST,Unsupervised 3D Shape Representation Learning Using Normalizing Flow,,False
http://hdl.handle.net/10754/690854,KAUST,Investigation Model of Electromagnetic Propagation for Wireless Body Communication,,False
http://hdl.handle.net/10754/690846,KAUST,Decoupled Mixup for Out-of-Distribution Visual Recognition,neural networks,True
http://hdl.handle.net/10754/690743,KAUST,Effects of an hourly tariff on the electricity power sector—the Honduran model,,False
http://hdl.handle.net/10754/690695,KAUST,Preface,,False
http://hdl.handle.net/10754/690603,KAUST,PREFACE FOR THE SPECIAL ISSUE IN HONOR OF C. M. DAFERMOS,,False
http://hdl.handle.net/10754/690554,KAUST,Membrane sensors for pollution problems,,False
http://hdl.handle.net/10754/690549,KAUST,On Performance of Wireless-Powered FD Relaying Network with Imperfect SIC and Hardware Impairments,,False
http://hdl.handle.net/10754/690548,KAUST,Physics-Constrained Neural Network (PcNN): Phase Behavior Modeling for Complex Reservoir Fluids,machine learning; neural network; neural networks,True
http://hdl.handle.net/10754/690534,KAUST,Intracellular “in silico microscopes” – fully 3D spatial Hepatitis C virus replication model simulations,,False
http://hdl.handle.net/10754/690522,KAUST,UAV Assisted IoT Geo-positioning Solution Employing Low-Cost Bluetooth Enabled Tags,iot,True
http://hdl.handle.net/10754/690512,KAUST,The importance of gravity data for estimating and identifying the sediment thickness of subsurface structure around Majene Sulawesi Barat,,False
http://hdl.handle.net/10754/690505,KAUST,Spatiotemporal data management and analytics for recommender systems,,False
http://hdl.handle.net/10754/690335,KAUST,On-chip photoacoustic transducer based on monolithic integration of piezoelectric micromachined ultrasonic transducers and metasurface lenses,,False
http://hdl.handle.net/10754/690308,KAUST,Energy Efficiency,,False
http://hdl.handle.net/10754/690265,KAUST,Satellite,artificial intelligence; machine learning; edge computing,True
http://hdl.handle.net/10754/690216,KAUST,Momentum-based ICA for Self Interference Cancellation in In-Band Full-Duplex Systems,,False
http://hdl.handle.net/10754/690212,KAUST,Data-Driven Machine Learning Modeling of Mineral/CO2/Brine Wettability Prediction: Implications for CO2 Geo-Storage,machine learning; neural network,True
http://hdl.handle.net/10754/690210,KAUST,An Intelligent Safe Well Bottom-Hole Pressure Monitoring of CO2 Injection Well into Deep Saline: A coupled Hydro-Mechanical Approach,deep learning; neural networks,True
http://hdl.handle.net/10754/690209,KAUST,Application of Image Processing Techniques in Deep-Learning Workflow to Predict CO2 Storage in Highly Heterogeneous Naturally Fractured Reservoirs: A Discrete Fracture Network Approach,deep learning,True
http://hdl.handle.net/10754/690120,KAUST,The importance of station corrections for local earthquake magnitudes: the example from the seismicity in NEOM (Gulf of Aqaba and northern Red Sea),,False
http://hdl.handle.net/10754/690119,KAUST,Space-time modelling of co-seismic and post-seismic landslide hazard via Ensemble Neural Networks.,deep learning; neural network; neural networks,True
http://hdl.handle.net/10754/690118,KAUST,Insights into the drivers and spatio-temporal trends of extreme wildfires with statistical deep-learning,deep learning,True
http://hdl.handle.net/10754/690117,KAUST,Advancing Stein Variational Gradient Descent for geophysical uncertainty estimation,deep learning; neural network,True
http://hdl.handle.net/10754/690116,KAUST,Sensitivity of African Easterly Waves to Dust Direct Radiative Forcing,,False
http://hdl.handle.net/10754/690114,KAUST,"The effect of ash, water vapor, and heterogeneous chemistry on the evolution of a Pinatubo-size volcanic cloud",,False
http://hdl.handle.net/10754/690077,KAUST,Contesting with the Ganges Water Machine in South Asia: Theory versus Reality,,False
http://hdl.handle.net/10754/689985,KAUST,Numerical Investigations on the Doublet Huff and Puff Technology to Extract Heat from the Geothermal Reservoirs and Storing of CO2,,False
http://hdl.handle.net/10754/689899,KAUST,Future projection of the African easterly waves in a high-resolution AGCM,,False
http://hdl.handle.net/10754/689898,KAUST,The effects of coarse dust in the models and observations in the dust source regions,,False
http://hdl.handle.net/10754/689897,KAUST,Impact of Forestation and Land-use Changes on Desert Climate,,False
http://hdl.handle.net/10754/689895,KAUST,Simulation of ground motions with high frequency components obtained from Fourier neural operators,machine learning,True
http://hdl.handle.net/10754/689894,KAUST,The first network of Ocean Bottom Seismometers in the Red Sea to investigate the Zabargad Fracture Zone,,False
http://hdl.handle.net/10754/689893,KAUST,"Strong ground motions due to directivity and site effects inflicted by the February 6 2023 earthquake doublet, along the East Anatolian Fault",,False
http://hdl.handle.net/10754/689892,KAUST,Multiple effects contributed to the intensive shaking recorded in the 6 February 2023 Kahramanmaraş (Türkiye) earthquake sequence,,False
http://hdl.handle.net/10754/689888,KAUST,The potential application of statistical post processing techniques on landslide early warning system,,False
http://hdl.handle.net/10754/689877,KAUST,Quantifying lifetime water scarcity,,False
http://hdl.handle.net/10754/689876,KAUST,Global biogeography of the glacier-fed stream microbiome,,False
http://hdl.handle.net/10754/689856,KAUST,Deep Learning Models for the Prediction of Mineral Dissolution and Precipitation During Geological Carbon Sequestration,deep learning,True
http://hdl.handle.net/10754/689855,KAUST,Physics Informed Surrogate Model Development in Predicting Dynamic Temporal and Spatial Variations During CO2 Injection into Deep Saline Aquifers,deep learning,True
http://hdl.handle.net/10754/689853,KAUST,The response of a conical flame to a dual-frequency excitation,,False
http://hdl.handle.net/10754/689850,KAUST,Memristors Threshold Based Physical Unclonable Function,,False
http://hdl.handle.net/10754/689847,KAUST,Symbol Error Rate Analysis of Satellite Communication Systems with SAG-FSO/SH-FSO/RF Transmission,,False
http://hdl.handle.net/10754/689800,KAUST,Models and Methods for Quantum Condensation and Fluids,,False
http://hdl.handle.net/10754/689474,KAUST,Telecommunication Traffic Forecasting via Multi-task Learning,,False
http://hdl.handle.net/10754/689471,KAUST,Toward Secure VMs Allocation: Analysis of VMs Allocation Behaviours in the Cloud Computing Environments,cloud computing,True
http://hdl.handle.net/10754/689469,KAUST,A Preliminary Green Function Database for Global 3-D Centroid Moment Tensor Inversions,,False
http://hdl.handle.net/10754/689467,KAUST,Improving SO2 emissions over the Middle East.,,False
http://hdl.handle.net/10754/689466,KAUST,Inverse Modeling of the Initial Stage of the 1991 Pinatubo Volcanic Cloud Accounting for Radiative Feedback of Volcanic Ash,,False
http://hdl.handle.net/10754/689132,KAUST,Editorial for the special issue on Time Series Analysis,,False
http://hdl.handle.net/10754/687717,KAUST,Spatial–temporal prediction of minerals dissolution and precipitation using deep learning techniques: An implication to Geological Carbon Sequestration,deep learning,True
http://hdl.handle.net/10754/687714,KAUST,Trisaminocyclopropenium ion (TAC+) enables contiguous CH bonds oxygenations via oxidative electrophotocatalysis.,,False
http://hdl.handle.net/10754/687459,KAUST,"Local beamforming and back-projection of induced earthquakes in Helsinki, southern Finland",,False
http://hdl.handle.net/10754/687441,KAUST,MOF-Based Materials for CO2 Conversion,,False
http://hdl.handle.net/10754/687440,KAUST,Portable and Efficient Dense Linear Algebra in the Beginning of the Exascale Era,,False
http://hdl.handle.net/10754/687390,KAUST,Crystalline Complex Oxide Membrane: Sub-1 nm CET Dielectrics for 2D Transistors,,False
http://hdl.handle.net/10754/687378,KAUST,The Future of Healthcare Materials,,False
http://hdl.handle.net/10754/687364,KAUST,Deep-Learning-Based Surrogate Model to Predict CO2 Saturation Front in Highly Heterogeneous Naturally Fractured Reservoirs: A Discrete Fracture Network Approach,deep learning,True
http://hdl.handle.net/10754/687289,KAUST,Gaussian Approximation Potential for C-doped Boron Nitride,,False
http://hdl.handle.net/10754/687290,KAUST,"Supplemental Material for Zuccolo et al., 2022",,False
http://hdl.handle.net/10754/687280,KAUST,Young Red Sea Sediments: Formation Processes and Properties,,False
http://hdl.handle.net/10754/687127,KAUST,Conducting gels for wearable bioelectronic devices.,,False
http://hdl.handle.net/10754/687022,KAUST,On Separation of Distributed Estimation and Control for LTI Systems,,False
http://hdl.handle.net/10754/690886,KAUST,Raw Data for: Three-dimensional inhomogeneity of zeolite structure and composition revealed by electron ptychography,,False
10.1364/oe.503864,KAUST,Functionalization of micro-size garnet at the end of optical fiber for magneto-optical applications,,False
10.1364/oe.511412,KAUST,Theoretical analysis of graded-index topological resonator for improved sensing performance,,False
10.1107/s160057752400016x,KAUST,ProSPyX : software for post-processing images of X-ray ptychography with spectral capabilities,,False
10.26434/chemrxiv-2024-q9tc4,KAUST,A reagent-driven visual method for analyzing chemical reaction data,artificial intelligence; machine learning; natural language processing,True
10.52843/cassyni.9wnw31,KAUST,Scalar Velocimetry using Cross-Scanning LIF,,False
10.1364/optcon.507484,KAUST,Long distance QKD propagation using optical single sideband scheme,,False
10.26434/chemrxiv-2024-kq54d,KAUST,Light-induced quantum reconfiguration of oxyhydroxidesfor photoanodes with 4.24% efficiency and stability beyond 250 hours,,False
10.26508/lsa.202302316,KAUST,"pADP-ribosylation regulates the cytoplasmic localization, cleavage, and pro-apoptotic function of HuR",,False
10.1364/optcon.520638,KAUST,Performance optimization of Bloch surface wave based devices using an XGBoost machine learning model,machine learning,True
10.4208/cicp.oa-2023-0256,KAUST,Unconstrained ETD Methods on the Diffuse-Interface Model with the Peng-Robinson Equation of State,,False
10.1364/oe.524049,KAUST,1D interferometric Rayleigh scattering velocimetry and thermometry using VIPA,,False
10.1101/2024.05.08.593111,KAUST,Structure of the human CTF18–RFC clamp loader bound to PCNA,,False
10.4171/pm/2124,KAUST,First-order mean-field games on networks and Wardrop equilibrium,,False
10.1364/oe.522961,KAUST,Enhancing the efficiency of InGaN-based micro-LEDs using indium tin oxide p-electrodes,,False
10.52843/cassyni.dskw8j,KAUST,Rebuilding Marine Life,,False
10.1103/physrevb.109.235406,KAUST,Mode engineering in reconfigurable fractal topological circuits,,False
10.1103/physreva.109.063116,KAUST,Hyperfine interaction in the Autler-Townes effect: Control of two-photon selection rules in the Morris-Shore basis,,False
10.1107/s2052252524005530,KAUST,Structure of Aquifex aeolicus lumazine synthase by cryo-electron microscopy to 1.42 Å resolution,,False
10.1103/prxenergy.3.023011,KAUST,Novel Detection Scheme for Temporal and Spectral X-Ray Optical Analysis: Study of Triple-Cation Perovskites,,False
10.52843/cassyni.6jnylv,KAUST,Supersensitive wireless sensing - how cracks can help composites get smarter?,,False
10.1364/optica.531152,KAUST,Ultra-narrow-linewidth hybrid-integrated self-injection locked laser at 780 nm,,False
10.1103/physrevlett.133.034002,KAUST,Water Impact: When a Sphere Becomes Flat,,False
10.26434/chemrxiv-2024-94zjd,KAUST,Chiral N-Hydroxyalkyl Pyrid-2-ylidenes: a new class of ligand for Copper-Catalyzed Asymmetric Allylic Alkylation,,False
10.7554/elife.98896.1,KAUST,Natural variation in salt-induced changes in root:shoot ratio reveals SR3G as a negative regulator of root suberization and salt resilience in Arabidopsis,,False
10.7554/elife.98896,KAUST,Natural variation in salt-induced changes in root:shoot ratio reveals SR3G as a negative regulator of root suberization and salt resilience in Arabidopsis,,False
10.1103/physrevfluids.9.l082601,KAUST,Sensitivity study of resolution and convergence requirements for the extended overlap region in wall-bounded turbulence,,False
10.26434/chemrxiv-2024-50ctc,KAUST,"Studying Superheated Stevia with Polynomial Chaos in Quantum ESPRESSO: opEn-Source Package for Research in Electronic Structure, Simulation, and Optimization",,False
10.1364/optica.531646,KAUST,Space-time Fourier ptychography for in vivo quantitative phase imaging,,False
10.1103/physrevmaterials.8.085403,KAUST,No extraordinary χ ( 3 ) in lead-halide perovskites: placing an upper bound on Kerr nonlinearity by means of time-resolved interferometry,,False
10.1364/josaa.531449,KAUST,Linearized wavefront sensing model for aberration retrieval from low-frequency Fourier coefficients,,False
10.7554/elife.96832,KAUST,The Arthropoda-specific Tramtrack group BTB protein domains use previously unknown interface to form hexamers,,False
10.1103/physreva.110.033504,KAUST,Experimental observation of coherent-perfect-absorber and laser points in anti-PT symmetry,,False
10.7554/elife.99955.1,KAUST,"Bam complex associated proteins in Escherichia coli are functionally linked to peptidoglycan biosynthesis, membrane fluidity and DNA replication",,False
10.1103/physrevfluids.9.l091601,KAUST,Laser-induced cavitation in liquid He 4 near the liquid-vapor critical point,,False
10.1103/physrevapplied.22.034017,KAUST,Strong magnon-magnon coupling and low dissipation rate in an all-magnetic-insulator heterostructure,,False
10.1115/1.4066540,KAUST,Isothermal Flow Field Characterization of a Full-Scale Sector Combustor at Elevated Pressures,,False
10.1115/1.4066593,KAUST,Large Eddy Simulation of Ammonia–Hydrogen Nonpremixed Flames Stabilized on a Bluff Body Burner,,False
10.7554/elife.96832.sa2,KAUST,Author response: The Arthropoda-specific Tramtrack group BTB protein domains use previously unknown interface to form hexamers,,False
10.3762/bjoc.20.214,KAUST,"A review of recent advances in electrochemical and photoelectrochemical late-stage functionalization classified by anodic oxidation, cathodic reduction, and paired electrolysis",,False
10.52843/cassyni.05bmxc,KAUST,Exascale Geostatistics for Environmental Data Science,,False
10.7554/elife.101420.1,KAUST,Aberration correction in long GRIN lens-based microendoscopes for extended field-of-view two-photon imaging in deep brain regions,,False
10.7554/elife.101420,KAUST,Aberration correction in long GRIN lens-based microendoscopes for extended field-of-view two-photon imaging in deep brain regions,,False
10.26434/chemrxiv-2024-ctwwx,KAUST,Synthesis of Robust Phosphazane Hybrid NHCs for Small Molecule Activation: Unique sp2 and sp C–H insertion.,,False
10.1103/physrevfluids.9.110504,KAUST,Dancing drops on lubricated surfaces,,False
10.7554/elife.98896.2,KAUST,Natural variation in salt-induced changes in root:shoot ratio reveals SR3G as a negative regulator of root suberization and salt resilience in Arabidopsis,,False
10.52843/cassyni.z1x500,KAUST,Mapping the global ocean genome,,False
10.7554/elife.103493.1,KAUST,Structure of the human CTF18 clamp loader bound to PCNA,,False
10.26434/chemrxiv-2024-sdssl,KAUST,Removal of PFOA (perfluorooctanoic acid) from water using supercritical carbon dioxide.,,False
